cnpj;razao_social;municipio;segmento TOTVs;faixa_funcionarios_grupo;faixa_faturamento_grupo;porte;natureza_juridica;Prioridade;Fone Ranking 1;Fone Ranking 2;Fone Ranking 3;Fone Ranking 4
03076263000172;SAVANA AUTOMOVEIS LTDA;CURITIBA;VAREJO;100 a 249;50M A 100M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03103404000107;VILAVET SAUDE ANIMAL LTDA;SAO JOSE DOS PINHAIS;MANUFATURA;50 a 99;50M A 100M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03131884000101;GAS FUTURO - SISTEMAS DE COMPRESSAO - LTDA;CAMPO LARGO;MANUFATURA;100 a 249;50M A 100M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03185985000165;J.C. SOUZA & N.B. SOUZA LTDA;CURITIBA;VAREJO;50 a 99;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03201025000141;C N GRAFICA E EDITORA LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03282218000174;TECNODATA TRANSITO LTDA;CURITIBA;VAREJO;50 a 99;20M A 30M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03305051000110;VERTIKA INCORPORADORA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03322197000173;FBITS DESENVOLVIMENTO DE SOFTWARE S.A.;CURITIBA;SERVICOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
03325928000134;D'NATHAN ARTIGOS PARA PRESENTES LTDA;SAO JOSE DOS PINHAIS;VAREJO;100 a 249;7M A 10M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03390026000181;BUILDING PROFITS ADMINISTRACAO E PARTICIPACAO LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;50M A 100M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03420770000181;CCO ENGENHARIA LTDA;PINHAIS;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03507699000179;FOZ DO CHOPIM ENERGETICA LTDA.;CURITIBA;DISTRIBUICAO;50 a 99;100M A 300M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03526339000114;GRG SERVICOS DE APOIO ADMINISTRATIVO LTDA;CURITIBA;SERVICOS;100 a 249;7M A 10M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03546466000185;RESSEL - COMERCIO E IMPORTACAO DE FERROS LTDA;PINHAIS;VAREJO;50 a 99;4,8M A 7M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03582224000147;PESSOAL LOCACAO DE MAO-DE-OBRA TEMPORARIA LTDA;CURITIBA;SERVICOS;20 a 49;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03584906000199;AGENCIA DE FOMENTO DO PARANA S.A.;CURITIBA;SERVICOS;100 a 249;700M A 1B;DEMAIS;SOCIEDADE DE ECONOMIA MISTA;1;;;;
03606053000149;PARANA PARK ESTACIONAMENTOS LTDA;CURITIBA;SERVICOS;20 a 49;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03761283000182;EXAL ADMINISTRACAO DE RESTAURANTES COLETIVOS LTDA;CURITIBA;SERVICOS;500 a 999;100M A 300M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4133735527;;;
03787133000148;PLAZA VEICULOS E SERVICOS LTDA;CURITIBA;VAREJO;50 a 99;30M A 40M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03873545000109;REI DO GADO FAZENDAS LTDA;CURITIBA;DISTRIBUICAO;100 a 249;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4133231516;4130241526;0;0
03896696000174;U. S. HOME BRASIL CONSTRUCOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03914612000188;MULTIMOTORS VEICULOS LTDA;CURITIBA;VAREJO;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
03984925000102;TRANSNET LOCADORA DE VEICULOS S/A;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
03987564000158;STABILE PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;20M A 30M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04002156000162;SERVICES ASSESSORIA DIGITAL LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;1120890286;1120500800;1130172203;1130172237
04058146000149;GILMAR JOSE DE LARA E CIA LTDA;CAMPINA GRANDE DO SUL;MANUFATURA;50 a 99;30M A 40M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04137242000182;LOBO MOTOS LTDA;GUARAPUAVA;VAREJO;20 a 49;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04151097000194;CENTRAL SERVER INFORMATICA LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04325071000115;PGA SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04364470000195;CIASHOP SOLUCOES PARA COMERCIO ELETRONICO SA;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
04368898000106;COPEL DISTRIBUICAO S.A.;CURITIBA;DISTRIBUICAO;5000 a 9999;1B ou Superior;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;4135831649;4135831664;4135831676;4135831682
04379829000106;NEGRESCO S/A - CREDITO, FINANCIAMENTO E INVESTIMENTOS;CURITIBA;SERVICOS;100 a 249;700M A 1B;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;4133106080;4133106024;4133106034;4133106000
04379842000157;OPPITZ SOLUCOES TECNOLOGICAS E PARTICIPACOES LTDA;SAO JOSE DOS PINHAIS;VAREJO;100 a 249;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04394338000126;LOGPAR FOMENTO MERCANTIL LTDA;CURITIBA;SERVICOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04442470000166;GCI COMERCIO DE SISTEMAS E SERVICOS DE INFORMATICA LTDA.;CURITIBA;SERVICOS;20 a 49;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04475111000105;EPV VEICULOS LTDA;CURITIBA;VAREJO;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04492034000100;UCHI SUBARU VEICULOS LTDA;CURITIBA;VAREJO;20 a 49;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04504045000154;TRIUNFO DO BRASIL INDUSTRIA E COMERCIO LTDA;SAO JOAO DO TRIUNFO;AGROINDUSTRIA;100 a 249;40M A 50M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04518259000180;ELECTRA COMERCIALIZADORA DE ENERGIA LTDA;CURITIBA;DISTRIBUICAO;20 a 49;50M A 100M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04534990000107;BRAVAK SANEAMENTO E SERVICOS LTDA;CURITIBA;DISTRIBUICAO;100 a 249;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04540193000124;FLORSIL EMPREENDIMENTOS E SERVICOS FLORESTAIS LTDA;TELEMACO BORBA;AGROINDUSTRIA;100 a 249;50M A 100M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04573039000159;L'ACQUA LAVANDERIAS LTDA;PONTA GROSSA;SERVICOS;100 a 249;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04612943000126;JURISEG PRESTACAO DE SERVICOS LTDA;PINHAIS;DISTRIBUICAO;250 a 499;40M A 50M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4130592945;4130970926;4130332201;4130332200
04624071000116;PONTAL DO SUL ENGENHARIA LTDA;ARAUCARIA;CONSTRUCAO E PROJETOS;100 a 249;30M A 40M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04796120000106;SYSMART TECNOLOGIA E SERVICOS LTDA;CURITIBA;SERVICOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04817083000167;SULWIPES INDUSTRIA E COMERCIO DE DESCARTAVEIS LTDA;ARAUCARIA;MANUFATURA;50 a 99;50M A 100M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04888374000146;GENOVA INDUSTRIA E COMERCIO DE LAMINADOS LTDA;CURITIBA;VAREJO;50 a 99;4,8M A 7M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4133485011;4133483789;4130877179;4130877189
04890771000152;BIOSTORE LABORATORIO PERFUMARIA E DROGARIA LTDA;CURITIBA;VAREJO;50 a 99;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04941335000165;GIARDINA E CAMBRIA INCORPORACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
04972465000165;INSTITUTO NACIONAL DE ADMINISTRACAO PRISIONAL SA;CURITIBA;SERVICOS;500 a 999;50M A 100M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;4130879188;4130879194;4130879182;4130879186
05107458000168;CONSTRUTORA E INCORPORADORA PRIDE S.A.;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
05109869000192;JL EMPREENDIMENTOS LTDA;SAO JOAO DO TRIUNFO;AGROINDUSTRIA;100 a 249;40M A 50M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05127219000170;GLASS SERV COMERCIAL DE VIDROS - EIRELI;ARAUCARIA;MANUFATURA;100 a 249;40M A 50M;DEMAIS;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;;;;
05166440000137;GLOBAL GEOMATICA ENGENHARIA E CONSULTORIA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;100 a 249;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05242075000100;SCHADE MANUTENCAO MECANICA LTDA;CURITIBA;SERVICOS;100 a 249;50M A 100M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05348049000153;TRC TABORDA RECUPERACAO DE CREDITO S/S LTDA;CURITIBA;DISTRIBUICAO;1000 a 1999;100M A 300M;DEMAIS;SOCIEDADE SIMPLES LIMITADA;1;4130165953;1130906010;2130900001;2130901367
05500026000112;LTCBA COMERCIO DE CAMINHOES LTDA;CURITIBA;VAREJO;50 a 99;30M A 40M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05655917000148;COMERCIAL PARANAENSE DE MOTOCICLETAS LTDA;CURITIBA;VAREJO;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05673216000131;SPR MANUTENCAO DE VEICULOS FERROVIARIOS LTDA;CURITIBA;SERVICOS;100 a 249;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05764920000108;AGNES RECURSOS HUMANOS LTDA;CURITIBA;SERVICOS;100 a 249;40M A 50M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05799083000144;WISE MOBILE DESENVOLVIMENTO DE SISTEMAS LTDA;CURITIBA;SERVICOS;100 a 249;30M A 40M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4133632618;4130231024;4130273053;4130230634
05808714000144;LAUBETECH TELECOMUNICACAO LTDA;CURITIBA;VAREJO;50 a 99;4,8M A 7M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05964212000102;IBR REFRIGERACAO INDUSTRIAL LTDA;PINHAIS;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
05976309000135;NELSON ALBERONY KUNAN EIRELI;PONTA GROSSA;VAREJO;50 a 99;40M A 50M;DEMAIS;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;;;;
06014394000113;LOCOMAQ - MANUTENCAO DE VEICULOS FERROVIARIOS LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
06036429000115;MERCADO GISLON LTDA;CURITIBA;VAREJO;50 a 99;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
06165137000182;COMERCIAL DE COMBUSTIVEIS DOMENE LTDA;PONTA GROSSA;VAREJO;50 a 99;7M A 10M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
06207936000174;H & M ADMINISTRADORA DE BENS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;50 a 99;20M A 30M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
06218666000105;BAGGIO & BAGGIO LTDA;QUITANDINHA;MANUFATURA;50 a 99;30M A 40M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
06264242000179;NEOTIS TECNOLOGIA E SISTEMAS LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
06307791000183;GEA ANALISE DE RISCO E GESTAO AMBIENTAL LTDA;SAO JOSE DOS PINHAIS;SERVICOS;50 a 99;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4132829103;4130989148;4130989100;4130989111
06375727000130;ITANDT SERVICOS EM TECNOLOGIA DA INFORMACAO E TELECOMUNICACOES LTDA;CURITIBA;SERVICOS;250 a 499;50M A 100M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;4130825206;4130106918;4530453919;4530455200
07063378000183;DAMIANI EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;250 a 499;100M A 300M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07166645000148;MERCADO E ACOUGUE AVENIDA LTDA;CRUZ MACHADO;VAREJO;20 a 49;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07221613000106;S7TE COMERCIO E SOLUCOES PARA IMPRESSAO DIGITAL LTDA;CURITIBA;LOGISTICA;250 a 499;100M A 300M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;8130813883;8130813880;8130813890;8130813888
07354867000194;BM SERVICOS TEMPORARIOS EIRELI;CURITIBA;SERVICOS;50 a 99;10M A 20M;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;;;;
07356088000128;VIACAO CAPITAL DA AGUA LTDA;PIRAQUARA;SERVICOS;50 a 99;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07373851000129;PODIUM DESPACHOS ADUANEIROS LTDA;CURITIBA;SERVICOS;100 a 249;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;4130270898;4130304268;4130424089;0
07374868000109;PRIME CONSTRUTORA E INCORPORADORA IMOVEIS EIRELI;QUATRO BARRAS;CONSTRUCAO E PROJETOS;50 a 99;20M A 30M;DEMAIS;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;;;;
07386610000114;PANIFICADORA PANITEL LTDA;CURITIBA;VAREJO;20 a 49;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07453538000109;BELARO COMERCIO DE PRODUTOS OPTICOS LTDA.;CURITIBA;DISTRIBUICAO;20 a 49;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07454910000193;AMERICA SISTEMAS DE SEGURANCA LTDA;CURITIBA;SERVICOS;20 a 49;7M A 10M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07473690000145;VIA APIA PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;40M A 50M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07494082000117;LACI MANUTENCAO MECANICA LTDA;CURITIBA;SERVICOS;100 a 249;50M A 100M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07513878000170;ALVO SERVICOS CORPORATIVOS LTDA;CURITIBA;SERVICOS;100 a 249;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;4132383505;4136798531;0;0
07618334000172;SETIMA - SERVICOS DE LIMPEZA EIRELI;CURITIBA;SERVICOS;500 a 999;50M A 100M;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;43999777359;4130947049;4130947001;4130947025
07681092000161;PROVENCE VEICULOS S/A;PONTA GROSSA;VAREJO;250 a 499;100M A 300M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;4230879345;4230879348;4230259521;4230259500
07697670000158;CB CONTROL INSPECOES MARITIMAS LTDA;PARANAGUA;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07705264000190;EXIMLAB COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA;CURITIBA;DISTRIBUICAO;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07764255000170;BARIGUI FRANCA COMERCIO DE AUTOMOVEIS LTDA;CURITIBA;VAREJO;20 a 49;20M A 30M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07897939000140;DUMAS COMERCIO DE VEICULOS LTDA;PONTA GROSSA;VAREJO;20 a 49;20M A 30M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07939954000103;NDB AUTOMOTIVE SERVICOS DE QUALIDADE E OPERACOES INDUSTRIAIS LTDA;SAO JOSE DOS PINHAIS;DISTRIBUICAO;100 a 249;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
07973479000191;THIAGO A DOS SANTOS EIRELI;PONTA GROSSA;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;;;;
07993973000118;TERABYTE ATACADO E VAREJO DE PRODUTOS DE INFORMATICA LTDA;CURITIBA;VAREJO;100 a 249;7M A 10M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4132095797;4130852957;4130862957;4130764016
08117618000148;CONSTRUTORA DESEMPENHO LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
08211550000161;BARIGUI ORIENTE COMERCIO DE AUTOMOVEIS LTDA.;CURITIBA;VAREJO;50 a 99;40M A 50M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4130871757;4130871762;4130871765;4130871780
08229301000101;EMPRESA BRASILEIRA DE ENCARTELADOS ELETRICOS E HIDRAULICOS LTDA;CURITIBA;VAREJO;20 a 49;4,8M A 7M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
08298292000100;GERALPREGS COMERCIO DE FERRAGENS LTDA;PINHAIS;VAREJO;50 a 99;4,8M A 7M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
08396100000190;CONSORCIO CR ALMEIDA - VIA - EMSA;CURITIBA;CONSTRUCAO E PROJETOS;250 a 499;50M A 100M;DEMAIS;CONSÓRCIO DE SOCIEDADES;1;4133129323;4133129317;0;0
08423602000163;EMPARLIMP LIMPEZA LTDA;ARAUCARIA;SERVICOS;1000 a 1999;100M A 300M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4130316119;4136141000;4136141012;4136141013
08626153000150;SBR SOCIEDADE BRASILEIRA DE ADMINISTRACAO DE RECEBIVEIS LTDA;CURITIBA;SERVICOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
08951511000109;PEEL EDIFICACOES DO BRASIL LTDA;TIJUCAS DO SUL;MANUFATURA;50 a 99;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
09085141000129;QUADROS COMERCIO DE GENEROS ALIMENTICIOS LTDA;CURITIBA;VAREJO;20 a 49;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
09192652000140;CCV AGRO COMERCIAL LTDA;TIBAGI;AGROINDUSTRIA;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
09256916000181;W & W - SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL EIRELI;CURITIBA;SERVICOS;100 a 249;10M A 20M;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;4135213801;0;0;0
09313969000197;AUTOPISTA LITORAL SUL S.A.;SAO JOSE DOS PINHAIS;SERVICOS;500 a 999;100M A 300M;DEMAIS;SOCIEDADE ANÔNIMA ABERTA;1;1150772539;1120812869;1120812878;1150772548
09325109000173;AUTOPISTA PLANALTO SUL S.A.;RIO NEGRO;SERVICOS;250 a 499;100M A 300M;DEMAIS;SOCIEDADE ANÔNIMA ABERTA;1;4736450501;4736436681;4736415300;4736415307
09451699000180;CONVISO APPLICATION SECURITY S/A;CURITIBA;SERVICOS;20 a 49;7M A 10M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
09492128000194;HOLDING FINAXIS S.A.;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;30M A 40M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
09522478000156;RACING PARTNER SERVICOS HOLDING LTDA;CURITIBA;CONSTRUCAO E PROJETOS;50 a 99;50M A 100M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
09565406000196;JFN PARTICIPACOES SOCIETARIAS LTDA;PALMEIRA;CONSTRUCAO E PROJETOS;20 a 49;20M A 30M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
09599187000166;ENERGIM - ILUMINACAO E MONTAGEM ELETROMECANICA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
09602719000177;SUL BRASIL SECURITIZADORA S/A;CURITIBA;SERVICOS;50 a 99;20M A 30M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
09654572000169;AGENCIA PLANOS DESIGN & COMUNICACAO LTDA;CURITIBA;SERVICOS;250 a 499;50M A 100M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;4131216626;4131215525;4130420444;
09720751000157;NICOLL INDUSTRIA PLASTICA LTDA;SAO JOSE DOS PINHAIS;MANUFATURA;250 a 499;100M A 300M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;4132081995;4132081934;4132081968;4132081925
10016479000108;AUSTRALCOMP SERVICOS INDUSTRIAIS LTDA;CURITIBA;MANUFATURA;100 a 249;40M A 50M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10189755000130;JR - ADMINISTRACAO E PARTICIPACOES LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;40M A 50M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10212571000143;CONSORCIO OPERACAO PPV;PINHAIS;SERVICOS;250 a 499;100M A 300M;DEMAIS;CONSÓRCIO DE SOCIEDADES;1;;;;
10220831000122;SELENGA INCORPORACOES SPE LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10287442000114;TEMPER SUL - COMERCIO DE VIDROS LTDA;SAO JOSE DOS PINHAIS;MANUFATURA;100 a 249;30M A 40M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10451211000102;WD PARTICIPACOES E ADMINISTRADORA DE BENS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;20M A 30M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10453336000163;NB SECURITIZADORA S.A.;CURITIBA;SERVICOS;20 a 49;7M A 10M;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;1;;;;
10544171000135;CONSORCIO PASSARELLI / GEL - REPAR;CURITIBA;CONSTRUCAO E PROJETOS;50 a 99;10M A 20M;DEMAIS;CONSÓRCIO DE SOCIEDADES;1;;;;
10551694000109;LE MANS COMERCIO DE VEICULOS LTDA;PONTA GROSSA;VAREJO;20 a 49;10M A 20M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10580480000160;DECATEC EIRELI;PINHAIS;SERVICOS;20 a 49;7M A 10M;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);1;;;;
10718201000182;DENER MATIOLE ANTONIO & CIA LTDA;MATINHOS;SERVICOS;100 a 249;7M A 10M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10885661000103;SAIBR - SERVICOS E AUTOMACAO LTDA;CURITIBA;SERVICOS;20 a 49;7M A 10M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10935837000186;DOMENICO INCORPORADORA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;20 a 49;10M A 20M;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
10979283000119;PRESTIGE VEICULOS LTDA;SAO JOSE DOS PINHAIS;VAREJO;50 a 99;40M A 50M;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;1;;;;
