"chat_id","company_name",cnpj,"Faixa Funcionários Grupo","Fone Ranking 1","Fone Ranking 2","Fone Ranking 3","Fone Ranking 4","Func Grupo Ordem","municipio_ajustado","Penetração Geral Municipio","razao_social",Segmento,"Tipo Cliente","date_sent",status
"(empty)","TOTVS Curitiba",11632964000179,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","JH CONSTRUTORA E INCORPORADORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00475946000104,"20 a 49","4.130171031E9","4.130523961E9","4.130171024E9","(empty)",6,"CURITIBA, PR","19%","SANDISA ADMINISTRACAO E PARTICIPACOES LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",10745254000192,"100 a 249","4.335451057E9","(empty)","(empty)","(empty)",4,"CURIUVA, PR","0%","C.BRASIL SERVICOS DE LIMPEZA CONSERVACAO E TRANSPORTES EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",00556603000174,"20 a 49","4.130177777E9","4.130177803E9","4.130177804E9","4.130177873E9",6,"CURITIBA, PR","19%","BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",00640900000101,"20 a 49","6.13576059E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","M.E.S. PARTICIPACOES EMPRESARIAS LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",01015366000105,"20 a 49","4.130396479E9","4.132763333E9","4.135351545E9","4.135351507E9",6,"ARAUCARIA, PR","38%","RODOFACIL  TRANSPORTES E ARMAZENAGEM  DE CARGAS LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",10358994000176,"20 a 49","4.131078745E9","(empty)","(empty)","(empty)",6,"SAO JOSE DOS PINHAIS, PR","47%","J.J.HORTICULTURA LTDA",AGROINDUSTRIA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00238817000100,"20 a 49","4.131464832E9","4.121030011E9","4.121030008E9","4.121030003E9",6,"SAO JOSE DOS PINHAIS, PR","47%","INDUSTRIA METALURGICA ABLASS EIRELI",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00418923000168,"20 a 49","4.13035318E9","4.133821814E9","4.133855774E9","4.14111289E9",6,"SAO JOSE DOS PINHAIS, PR","47%","MELRITO MINERACAO E LOCACAO DE EQUIPAMENTOS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",02637230000191,"100 a 249","4.234228054E9","4.234233596E9","(empty)","(empty)",4,"IRATI, PR","6%","CONSTRUTORA DOS CAMPOS GERAIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-04-23 00:00:00",SENT
"1.213884273E9","TOTVS Curitiba",76469808000184,"500 a 999","1.1328468E9","4.133222972E9","(empty)","(empty)",2,"CURITIBA, PR","19%","COOPERATIVA CENTRAL AGROPECUARIA DO PARANA LTDA COCAP",DISTRIBUICAO,Prospect,"2021-04-16 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",75643585000167,"100 a 249","4.236221554E9","4.236232544E9","4.236232565E9","4.236242232E9",4,"GUARAPUAVA, PR","10%","ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS",SERVICOS,Prospect,"2021-06-14 11:30:29.968510",SENT
"(empty)","TOTVS Curitiba",77147387000138,"100 a 249","4.230357402E9","4.130164422E9","4.230356109E9","4.23035892E9",4,"GUARAPUAVA, PR","10%","TRANSPORTES COLETIVOS PEROLA DO OESTE LTDA",SERVICOS,Prospect,"(empty)",PENDING
"1.213884273E9","TOTVS Curitiba",76611235000181,"250 a 499","4.133457096E9","(empty)","(empty)","(empty)",3,"CURITIBA, PR","19%","LEMBRASUL SUPERMERCADOS LTDA",VAREJO,Prospect,"2021-04-19 00:00:00",SENT
"1.213884273E9","TOTVS Curitiba",16432705000118,"250 a 499","(empty)","(empty)","(empty)","(empty)",3,"CURITIBA, PR","19%","AGRICOLA IGARASHI - EIRELI EM RECUPERACAO JUDICIAL",AGROINDUSTRIA,Prospect,"2021-04-26 00:00:00",SENT
"1.213884273E9","TOTVS Curitiba",01070163000103,"100 a 249","4.736416207E9","4.736450955E9","4.736416201E9","4.736450645E9",4,"RIO NEGRO, PR","0%","AGM INDUSTRIA E COMERCIO DE EMBALAGENS LTDA",MANUFATURA,Prospect,"2021-05-10 11:00:41.947612",SENT
"1.565498301E9","TOTVS Curitiba",80249683000154,"100 a 249","4.232388362E9","4.23238428E9","4.232352091E9","4.232383862E9",4,"PONTA GROSSA, PR","14%","CONGREGACAO DAS IRMAS SERVAS DE N S DA ANUNCIACAO",EDUCACIONAL,Prospect,"2021-06-14 16:30:44.298934",SENT
"1.565498301E9","TOTVS Curitiba",03712282000148,"100 a 249","4.230288976E9","4.230288975E9","4.230288973E9","4.230288974E9",4,"PONTA GROSSA, PR","14%","JOB GUIDE SERVICOS TEMPORARIOS EIRELI",SERVICOS,Prospect,"2021-06-14 11:35:45.732818",SENT
"1.213884273E9","TOTVS Curitiba",13035476000100,"50 a 99","4.335358478E9","(empty)","(empty)","(empty)",5,"JAGUARIAIVA, PR","0%","FLORESTAL GURUPI S.A",AGROINDUSTRIA,Prospect,"2021-05-17 11:00:43.134899",SENT
"1.565498301E9","TOTVS Curitiba",34785440000113,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"PONTA GROSSA, PR","14%","FABRICA - ASSOCIACAO BENEFICENTE",SERVICOS,Prospect,"2021-06-16 11:30:40.602537",SENT
"1.213884273E9","TOTVS Curitiba",04997612000151,"50 a 99","4.136224164E9","(empty)","(empty)","(empty)",5,"LAPA, PR","9%","MASTER GRAOS COMERCIO, IMPORTACAO E EXPORTACAO LTDA",DISTRIBUICAO,Prospect,"2021-05-24 11:00:47.441514",SENT
"1.565498301E9","TOTVS Curitiba",14507823000112,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"COLOMBO, PR","14%","KME INCORPORADORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-16 11:30:35.808098",SENT
"(empty)","TOTVS Curitiba",14846768000195,"20 a 49","4.130257496E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","N.V.K. INCORPORADORA - LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",06905607000105,"100 a 249","4.136798446E9","(empty)","(empty)","(empty)",4,"CAMPINA GRANDE DO SUL, PR","18%","ESMERALDA CONVENIENCIAS LTDA",SERVICOS,Prospect,"(empty)",WAITING
"1.213884273E9","TOTVS Curitiba",01181242000191,"50 a 99","6.130248502E9","4.130136066E9","6.13024846E9","6.130248431E9",5,"CURITIBA, PR","19%","COMPWIRE INFORMATICA LTDA",VAREJO,Prospect,"2021-06-14 11:34:36.006376",SENT
"1.213884273E9","TOTVS Curitiba",10910635000180,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"JAGUARIAIVA, PR","0%","FLORESTAL TURMALINA - FLORESTAMENTO E REFLORESTAMENTO LTDA",AGROINDUSTRIA,Prospect,"2021-06-14 11:34:40.581377",SENT
"1.213884273E9","TOTVS Curitiba",43343052000173,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"JAGUARIAIVA, PR","0%","FLORESTAL ALVORADA FLORESTAMENTO E REFLORESTAMENTO LTDA",AGROINDUSTRIA,Prospect,"2021-06-21 11:00:21.281003",SENT
"1.213884273E9","TOTVS Curitiba",76171453000142,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"TELEMACO BORBA, PR","3%","KLABIN FLORESTAL LTDA",AGROINDUSTRIA,Prospect,"2021-06-21 11:00:25.994948",SENT
"1.565498301E9","TOTVS Curitiba",09239851000166,"100 a 249","4.130936945E9","4.130950513E9","(empty)","(empty)",4,"CURITIBA, PR","19%","SW08 CANDIDO DE ABREU EMPREENDIMENTO IMOBILIARIO SPE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-16 11:30:45.406982",SENT
"(empty)","TOTVS Curitiba",12252608000192,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","LEGRAN - EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",05629368000137,"20 a 49","4.133431094E9","4.131525129E9","4.13152514E9","4.131525123E9",6,"COLOMBO, PR","14%","DANIELA DA MATA SILVA",DISTRIBUICAO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",17376835000143,"20 a 49","4.132298673E9","4.13229115E9","4.13020485E9","(empty)",6,"CURITIBA, PR","19%","J.P. DUQUE OBRAS EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",13547897000110,"100 a 249","4.130398719E9","4.136180262E9","(empty)","(empty)",4,"CURITIBA, PR","19%","MORATTI EMPREENDIMENTOS IMOBILIARIOS LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",01250565000190,"20 a 49","4.136561604E9","4.13656315E9","4.136563222E9","4.1313923E9",6,"COLOMBO, PR","14%","J P MOCELIM INDUSTRIA DE CALCARIO LTDA",MANUFATURA,Prospect,"(empty)",SENT
"(empty)","TOTVS Curitiba",04199307000114,"20 a 49","4.141322513E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","FRUTICOLA SAO PEDRO LTDA",DISTRIBUICAO,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",18810836000117,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","LANA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-18 16:30:19.445217",SENT
"(empty)","TOTVS Curitiba",19992529000167,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","PRIMEE SERVICE LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",04513957000192,"20 a 49","4.135137323E9","4.135137316E9","4.135137313E9","4.135137377E9",6,"CURITIBA, PR","19%","SCUICIATO & CIA LTDA.",DISTRIBUICAO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",04652877000118,"20 a 49","4.133868918E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","FIBRA FORTE COMERCIO DE TECELAGEM EIRELI",DISTRIBUICAO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",18083458000117,"20 a 49","4.133739221E9","4.132416604E9","(empty)","(empty)",6,"CURITIBA, PR","19%","ARCOM COMERCIO E SERVICOS EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",18154475000106,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","MK2 ENGENHARIA LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",80597644000148,"100 a 249","4.1301863E9","1.638312268E9","4.836230538E9","4.132433193E9",4,"CURITIBA, PR","19%","SURINAME TERRAPLENAGEM LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-22 16:30:29.333675",SENT
"1.565498301E9","TOTVS Curitiba",85062016000181,"100 a 249","4.130293006E9","4.130222803E9","4.130153008E9","4.130146007E9",4,"CURITIBA, PR","19%","EDEME CONSTRUCOES CIVIS E PLANEJAMENTO LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-23 11:30:19.851719",SENT
"1.785076061E9","TOTVS Curitiba",76581065000130,"100 a 249","4.130261573E9","4.130248841E9","(empty)","(empty)",4,"CURITIBA, PR","19%","LAR ESCOLA DOUTOR LEOCADIO JOSE CORREIA",EDUCACIONAL,Prospect,"2021-05-03 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",77501286000113,"100 a 249","4.130851595E9","4.130519725E9","4.130519716E9","4.130519714E9",4,"CURITIBA, PR","19%","FUNDACAO EDUCACIONAL MENONITA",EDUCACIONAL,Prospect,"2021-05-03 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",77962678000180,"100 a 249","4.133762849E9","4.133763459E9","4.133767788E9","4.132749182E9",4,"CURITIBA, PR","19%","ESCOLA ATUACAO LTDA",EDUCACIONAL,Prospect,"2021-05-03 00:00:00",SENT
"(empty)","TOTVS Curitiba",04819377000128,"20 a 49","4.136536264E9","4.136659245E9","(empty)","(empty)",6,"PINHAIS, PR","40%","PORTATIL COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA",DISTRIBUICAO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",02116723000186,"100 a 249","4.133826513E9","4.130817061E9","4.13081783E9","4.130356514E9",4,"CURITIBA, PR","19%","VIGILANCIA URBANA EIRELI",SERVICOS,Prospect,"2021-05-04 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",02890785000140,"100 a 249","4.132194033E9","4.132194041E9","7.121068501E9","(empty)",4,"CURITIBA, PR","19%","CAP DEVILLE ADMINISTRACAO DE BENS E PARTICIPACOES LTDA",SERVICOS,Prospect,"2021-05-04 00:00:00",SENT
"1.608770084E9","TOTVS Curitiba",07632665000167,"500 a 999","1.937073315E9","4.335358044E9","4.335358005E9","4.133402071E9",2,"ARAPOTI, PR","0%","B.O PAPER BRASIL INDUSTRIA DE PAPEIS LTDA",MANUFATURA,Prospect,"2021-04-16 00:00:00",SENT
"(empty)","TOTVS Curitiba",04086238000132,"100 a 249","4.130272237E9","4.130750473E9","4.130226531E9","4.130782289E9",4,"CURITIBA, PR","19%","ASSOCIACAO DO AMIGO ANIMAL",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",04179738000119,"100 a 249","4.131491867E9","4.130187548E9","4.131491852E9","(empty)",4,"CURITIBA, PR","19%","SISTEMARE SEGURANCA E VIGILANCIA EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"1.608770084E9","TOTVS Curitiba",02258243000150,"250 a 499","4.133812285E9","4.133812084E9","4.13381208E9","4.133812009E9",3,"SAO JOSE DOS PINHAIS, PR","47%","BROSE DO BRASIL LTDA",MANUFATURA,Prospect,"2021-04-19 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",04721699000130,"100 a 249","4.7343147E9","4.730854548E9","4.734380102E9","(empty)",4,"CURITIBA, PR","19%","RH GLOBAL CONSULTORIA E ASSESSORIA LTDA.",SERVICOS,Prospect,"2021-06-15 16:30:15.274786",SENT
"1.608770084E9","TOTVS Curitiba",02025334000579,"100 a 249","4.130440057E9","4.1377897E9","4.132450001E9","4.137789755E9",4,"CURITIBA, PR","19%","BELARINA ALIMENTOS S/A",MANUFATURA,Prospect,"2021-04-26 00:00:00",SENT
"1.608770084E9","TOTVS Curitiba",02469763000101,"100 a 249","4.130132244E9","4.130152494E9","4.1301665E9","4.130273322E9",4,"CURITIBA, PR","19%","PANATURA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA",MANUFATURA,Prospect,"2021-05-10 11:00:26.439521",SENT
"(empty)","TOTVS Curitiba",06184802000185,"100 a 249","4.1998776364E10","4.19987763E10","4.1995791122E10","4.1995791211E10",4,"CURITIBA, PR","19%","SEGLINE SEGURANCA E VIGILANCIA LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",24243970000186,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CONSTRUTORA E INCORPORADORA JMFF LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.608770084E9","TOTVS Curitiba",02010281000199,"100 a 249","4.13661255E9","4.136612583E9","4.136612587E9","4.136612563E9",4,"PINHAIS, PR","40%","FIBRACEM TELEINFORMATICA LTDA",MANUFATURA,Prospect,"2021-05-17 11:00:27.519322",SENT
"1.565498301E9","TOTVS Curitiba",08210596000166,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","IVCFO PARTICIPACOES SOCIETARIAS LTDA",SERVICOS,Prospect,"2021-06-17 16:30:19.390048",SENT
"1.608770084E9","TOTVS Curitiba",01693259000128,"50 a 99","4.23552159E9","4.235521321E9","(empty)","(empty)",5,"GENERAL CARNEIRO, PR","0%","REBRAS - RECICLAGEM DE PAPEL BRASIL LTDA",MANUFATURA,Prospect,"2021-05-24 11:00:14.736228",SENT
"(empty)","TOTVS Curitiba",08729421000160,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","MUNIF TEXTIL LTDA",SERVICOS,Prospect,"(empty)",PENDING
"1.608770084E9","TOTVS Curitiba",02916279000183,"50 a 99","4.132632614E9","4.63262214E9","4.131075584E9","(empty)",5,"PALMAS, PR","5%","COMPENSADOS INDUPINHO - EIRELI",MANUFATURA,Prospect,"2021-06-07 11:00:26.267592",SENT
"(empty)","TOTVS Curitiba",09216793000155,"100 a 249","4.133278683E9","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","ORGANIZACAO JURIDICA DE APOIO AO CIDADAO - OJAC",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",26185349000139,"20 a 49","4.130720824E9","4.132785011E9","(empty)","(empty)",6,"CURITIBA, PR","19%","PB4 PARTICIPACOES LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",10730431000167,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","R.S HONORIO ASSESSORIA E SERVICOS EIRELI",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",26478777000150,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TNB INCORPORACOES IMOBILIARIAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",26672844000172,"20 a 49","4.136168783E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TSI EMPREENDIMENTOS IMOBILIARIOS LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",11057794000146,"100 a 249","4.130680698E9","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","GVM PARTICIPACOES - EIRELI",SERVICOS,Prospect,"2021-06-17 11:30:38.907728",SENT
"1.565498301E9","TOTVS Curitiba",11341339000178,"100 a 249","4.133433391E9","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","RICNOTICIAS RADIODIFUSAO LTDA.",SERVICOS,Prospect,"2021-06-18 16:30:24.134568",SENT
"(empty)","TOTVS Curitiba",11933418000178,"100 a 249","4.5999620619E10","4.5999277663E10","4.5999620336E10","4.4999145205E10",4,"CURITIBA, PR","19%","SEGPLUS - SISTEMAS DE SEGURANCA - EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",03084476000146,"50 a 99","4.236381818E9","4.236381842E9","4.236381002E9","4.236381411E9",5,"CANDOI, PR","33%","LATICINIO SZURA LTDA",MANUFATURA,Prospect,"(empty)",SENT
"(empty)","TOTVS Curitiba",17028154000194,"100 a 249","5.130731141E9","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","RECALL NEW SERVICOS ADMINISTRATIVOS, COBRANCA E CALL CENTER LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",02122036000173,"20 a 49","4.335351334E9","4.335354113E9","(empty)","(empty)",6,"JAGUARIAIVA, PR","0%","SLOBODA MADEIRAS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",02480939000126,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"SAO MATEUS DO SUL, PR","0%","ADAO BRUDNICKI STANISZEWSKI EIRELI",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",23049225000138,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","CRISTALANDIA II EOLICA S.A.",SERVICOS,Prospect,"2021-06-21 11:30:11.100990",SENT
"1.785076061E9","TOTVS Curitiba",33497483000130,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","FERNANDES MONTEIRO ADMINISTRADORA DE BENS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-04-23 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",23502037000113,"100 a 249","8.530234049E9","4.133084908E9","4.133084905E9","4.133084901E9",4,"CURITIBA, PR","19%","CB CURITIBA COMERCIO DE ALIMENTOS LTDA",SERVICOS,Prospect,"2021-06-18 11:30:33.466721",SENT
"(empty)","TOTVS Curitiba",03094266000139,"20 a 49","4.330352658E9","4.335452265E9","(empty)","(empty)",6,"CURIUVA, PR","0%","MADEIREIRA N. C. GARBIN EIRELI",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",03511035000183,"20 a 49","4.235322493E9","4.235327718E9","4.235327037E9","4.235327335E9",6,"SAO MATEUS DO SUL, PR","0%","LETICIA INDUSTRIA E COMERCIO DE METAIS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",27937039000196,"100 a 249","4.132867655E9","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","CAVALIER APOIO COMERCIAL E ADMINISTRATIVO EIRELI",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",03888675000107,"20 a 49","4.23646498E9","(empty)","(empty)","(empty)",6,"PITANGA, PR","8%","REMAPEL INDUSTRIA E COMERCIO DE PAPEIS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",74062290000134,"20 a 49","4.1336664E9","4.132731308E9","(empty)","(empty)",6,"CURITIBA, PR","19%","ROQUE E CORREIA LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",34060521000156,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","METROPOLITANO APLICATIVOS LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",03344379000145,"20 a 49","4.734548947E9","4.136572124E9","4.136572341E9","4.734549602E9",6,"ALMIRANTE TAMANDARE, PR","11%","FENAP POLIURETANO E ARTEFATOS DE MADEIRA LTDA",MANUFATURA,Prospect,"(empty)",SENT
"(empty)","TOTVS Curitiba",75200410000185,"20 a 49","5.134923181E9","5.134939877E9","(empty)","(empty)",6,"CURITIBA, PR","19%","CONSTRUTORA TECNIRAMA EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",34764139000123,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","INSTITUTO GRUPO SOLIDARIO - IGS",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",75056416000120,"100 a 249","4.130132221E9","4.130186485E9","4.130399734E9","4.130524513E9",4,"CURITIBA, PR","19%","SAO JOSE APOIO ADMINISTRATIVO LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",76513647000189,"100 a 249","4.121062939E9","4.121062919E9","4.533763808E9","(empty)",4,"CURITIBA, PR","19%","ESTIL ADMINISTRACAO DE BENS LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",76579630000124,"100 a 249","4.132223832E9","4.132449154E9","4.132325131E9","4.132228884E9",4,"CURITIBA, PR","19%","ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",77044048000126,"20 a 49","4.130221876E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","R O CONSTRUCOES E EMPREENDIMENTOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",76614379000191,"100 a 249","4.133229605E9","4.132231555E9","4.1308349E9","4.132663813E9",4,"CURITIBA, PR","19%","SOCORRO AOS NECESSITADOS",SERVICOS,Prospect,"2021-06-21 16:30:14.400664",SENT
"(empty)","TOTVS Curitiba",03405535000130,"20 a 49","4.134723392E9","4.136574944E9","(empty)","(empty)",6,"CURITIBA, PR","19%","CTN INDUSTRIA E COMERCIO DE MANUFATURAS LTDA",MANUFATURA,Prospect,"(empty)",SENT
"(empty)","TOTVS Curitiba",76692896000189,"100 a 249","4.133426814E9","4.133427291E9","4.133436219E9","4.134734466E9",4,"CURITIBA, PR","19%","IATE CLUBE DE CAIOBA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",02983657000141,"20 a 49","4.133926025E9","4.14133926E9","(empty)","(empty)",6,"CAMPO LARGO, PR","28%","INVESTALIMENTOS S.A.",MANUFATURA,Prospect,"(empty)",SENT
"(empty)","TOTVS Curitiba",76708858000177,"100 a 249","4.130526406E9","4.133624652E9","4.132645155E9","4.13605131E9",4,"CURITIBA, PR","19%","CIRCULO MILITAR DO PARANA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",78193422000118,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","SENTINELA SERVICOS ESPECIAIS S/C LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",78667201000134,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","FLM PROPAGANDA E PUBLICIDADE LTDA",SERVICOS,Prospect,"(empty)",WAITING
"1.57378043E9","TOTVS Curitiba",15291868000165,"1000 ou Mais","(empty)","(empty)","(empty)","(empty)",1,"CURITIBA, PR","19%","DPX INCORPORACOES EIRELI","CONSTRUCAO E PROJETOS",Prospect,"2021-04-16 00:00:00",SENT
"1.57378043E9","TOTVS Curitiba",02834982000142,"250 a 499","4.332621974E9","4.335461479E9","4.335242698E9","4.335281921E9",3,"IBAITI, PR","8%","CIMOPAR MOVEIS LTDA- EM RECUPERACAO JUDICIAL",VAREJO,Prospect,"2021-04-16 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",80352917000194,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","ASSOCIACAO DOS FUNCIONARIOS DA ELETROPAR",SERVICOS,Prospect,"2021-06-24 11:30:40.875320",SENT
"(empty)","TOTVS Curitiba",80536600000108,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","SMAS ADMINISTRACAO E PARTICIPACOES - EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",80028368000105,"20 a 49","4.330254735E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","FORTE ACAO CONTROLE DE ACESSO E TERCEIRIZACAO LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
